"Short name",,"MV_RRC Setup Success Rate [CDBH]","MV_ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","MV_E-UTRAN Average CQI [CDBH]","UL RSSI PUCCH","MV_VoLTE DCR [CBBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","MV_4G Data Volume_GB","MV_VoLTE Traffic","MV_Average number of used DL PRBs [CDBH]","UL RSSI PUCCH","CSFB Redirection Success Rate [CDBH]"
,"14 Apr 23",100.00,99.94,0.27,7953.31,204.58,100.00,,7.60,,0.00,97.92,100.00,100.00,100.00,8.14,0.00,,,37.29,,
"CH_E_T2_HS_HPSC0371A_A","10 Apr 23",99.71,99.47,0.13,3445.75,315.41,93.78,98.72,7.35,-107.05,0.00,100.00,99.82,100.00,99.63,0.44,0.33,83.0699,3.90,94.93,,
,"11 Apr 23",99.75,99.37,0.20,3257.47,159.78,89.68,98.92,7.49,-103.42,0.00,99.36,100.00,100.00,99.85,2.29,2.16,81.8428,3.41,93.38,,
,"12 Apr 23",99.79,99.52,0.16,3064.17,235.95,92.37,100.00,7.45,-104.99,0.00,98.91,100.00,100.00,99.69,1.77,0.98,84.4104,3.25,90.45,,
,"13 Apr 23",99.69,99.45,0.11,3020.31,298.87,96.07,100.00,6.98,-104.15,0.00,99.40,100.00,100.00,99.84,0.85,0.28,80.0315,3.44,94.13,,
,"14 Apr 23",99.76,99.53,0.12,3790.97,408.93,93.73,96.15,6.90,,0.00,99.75,100.00,100.00,100.00,0.93,0.70,,,85.64,,
"CH_E_T2_HS_HPSC0371B_B","10 Apr 23",99.97,100.00,0.04,10460.80,1096.09,100.00,100.00,8.85,-112.72,0.00,100.00,100.00,100.00,100.00,1.10,3.70,118.4140,3.51,69.96,,
,"11 Apr 23",99.92,99.83,0.21,6678.10,142.17,100.00,100.00,8.85,-107.03,4.76,99.32,100.00,100.00,100.00,0.52,2.40,112.9255,3.43,86.83,,
,"12 Apr 23",99.94,99.93,0.15,10798.69,130.49,100.00,100.00,9.50,-106.74,0.00,100.00,99.60,100.00,100.00,0.28,0.22,118.9710,4.02,73.24,,
,"13 Apr 23",99.86,99.79,0.20,7973.87,121.47,97.06,100.00,9.17,-105.53,0.00,99.68,99.60,100.00,100.00,0.67,0.47,110.6690,2.62,82.85,,
,"14 Apr 23",99.87,99.77,0.03,11477.86,452.16,98.18,100.00,9.05,,0.00,99.29,99.26,100.00,100.00,0.10,0.46,,,60.88,,
"CH_E_T2_HS_HPSC0371C_C","10 Apr 23",99.97,99.90,0.04,8886.52,311.68,95.59,100.00,7.41,-110.62,0.00,100.00,100.00,100.00,99.64,1.26,0.40,76.8023,2.14,72.22,,
,"11 Apr 23",99.84,99.65,0.04,5403.76,295.79,96.09,100.00,7.33,-103.89,0.00,99.16,100.00,100.00,99.54,1.59,2.59,50.6501,1.88,82.33,,
,"12 Apr 23",99.41,99.30,0.11,4973.01,266.09,99.07,100.00,7.27,-104.48,10.00,99.74,100.00,100.00,99.30,11.54,0.96,40.8107,1.78,79.17,,
,"13 Apr 23",99.86,99.74,0.07,6992.13,449.45,96.67,100.00,7.48,-103.88,0.00,99.41,100.00,66.67,100.00,1.93,22.11,42.7583,1.97,74.96,,
,"14 Apr 23",99.56,99.70,0.14,7535.60,400.58,97.09,100.00,7.77,,0.00,99.66,99.65,100.00,100.00,2.14,3.53,,,78.02,,
"CH_E_T2_HS_HPSC0372A_A","10 Apr 23",99.83,99.91,0.03,15813.48,133.47,96.97,100.00,9.14,-112.86,0.00,100.00,99.56,100.00,100.00,0.76,0.15,41.2036,56.17,42.59,,
,"11 Apr 23",99.98,99.59,0.09,8199.30,285.66,100.00,100.00,8.37,-107.85,0.00,99.52,100.00,100.00,100.00,0.61,0.42,46.2150,62.87,76.82,,
,"12 Apr 23",99.86,99.70,0.04,19409.03,328.02,94.87,100.00,8.41,-109.37,0.44,98.68,100.00,100.00,100.00,0.48,0.29,46.0011,59.74,37.53,,
,"13 Apr 23",99.56,99.58,0.17,17190.93,125.35,91.18,100.00,9.25,-108.91,0.00,98.00,100.00,100.00,100.00,0.80,0.53,41.6098,42.48,35.62,,
,"14 Apr 23",99.91,99.84,0.12,24869.38,823.60,100.00,100.00,9.40,,0.00,97.35,100.00,100.00,100.00,0.59,0.33,,,38.87,,
"CH_E_T2_HS_HPSC0372B_B","10 Apr 23",99.97,99.88,0.06,24950.88,792.09,96.15,100.00,9.63,-111.17,0.00,100.00,99.55,100.00,100.00,0.99,0.20,51.5440,61.55,38.97,,
,"11 Apr 23",99.73,99.69,0.10,19969.27,538.34,84.62,100.00,9.94,-103.24,0.00,95.00,100.00,100.00,85.71,0.40,0.20,35.3648,57.02,31.52,,
,"12 Apr 23",99.94,99.84,0.02,12292.57,369.54,92.50,100.00,9.12,-105.40,0.00,100.00,100.00,100.00,100.00,0.46,0.18,32.6715,60.23,44.83,,
,"13 Apr 23",99.86,99.90,0.07,15357.32,1079.81,96.67,100.00,9.19,-105.28,0.00,100.00,100.00,,100.00,1.06,0.48,45.9146,52.40,47.06,,
,"14 Apr 23",99.93,99.76,0.05,15009.56,427.77,86.36,100.00,9.22,,0.00,98.28,100.00,,100.00,0.44,0.13,,,38.80,,
"CH_E_T2_HS_HPSC0372C_C","10 Apr 23",99.82,99.76,0.08,9856.82,209.32,100.00,100.00,8.64,-113.34,0.00,94.83,99.49,100.00,100.00,0.70,1.08,65.4653,48.06,68.65,,
,"11 Apr 23",99.94,99.77,0.02,17648.81,307.07,100.00,100.00,8.72,-105.44,0.00,100.00,100.00,100.00,100.00,0.84,0.53,27.3456,38.18,25.39,,
,"12 Apr 23",99.97,99.84,0.06,20652.98,302.36,98.04,100.00,9.82,-102.13,0.00,100.00,99.28,100.00,100.00,0.73,0.43,25.8821,35.08,27.75,,
,"13 Apr 23",99.86,99.86,0.02,17927.43,244.69,98.59,100.00,9.00,-100.01,1.12,98.80,98.50,100.00,100.00,1.10,11.96,28.2691,35.89,32.31,,
,"14 Apr 23",99.92,99.78,0.08,25248.49,280.66,97.32,100.00,9.29,,0.00,99.11,100.00,100.00,100.00,0.33,0.18,,,41.12,,
"CH_E_T2_HS_HPSC0373A_A","10 Apr 23",99.93,99.84,0.05,20408.86,350.66,100.00,100.00,7.05,-109.97,0.00,100.00,100.00,100.00,99.14,0.34,6.92,75.3285,2.84,55.05,,
,"11 Apr 23",99.96,99.90,0.03,18728.97,368.56,100.00,100.00,10.09,-105.48,0.00,100.00,100.00,100.00,100.00,0.24,2.67,83.4673,1.87,40.66,,
,"12 Apr 23",99.93,99.82,0.06,18210.23,919.79,84.00,100.00,10.42,-106.13,0.00,100.00,100.00,100.00,100.00,0.06,0.86,81.0508,1.72,45.92,,
,"13 Apr 23",99.92,99.87,0.16,20433.02,555.40,100.00,100.00,9.74,-105.30,0.00,99.46,100.00,100.00,100.00,0.37,0.97,77.5534,1.85,46.36,,
,"14 Apr 23",99.94,99.90,0.08,16080.89,389.79,100.00,100.00,10.15,,33.33,100.00,100.00,,98.88,0.21,0.27,,,55.03,,
"CH_E_T2_HS_HPSC0373B_B","10 Apr 23",99.84,99.88,0.13,4307.42,229.75,93.94,,7.28,-111.61,0.00,114.29,100.00,100.00,100.00,0.33,0.57,64.9135,1.49,84.85,,
,"11 Apr 23",99.90,98.76,0.51,8153.61,155.60,77.78,100.00,7.66,-105.54,0.00,99.66,100.00,100.00,98.53,0.22,8.84,47.8161,1.52,64.09,,
,"12 Apr 23",99.48,99.41,0.24,5407.23,140.25,88.24,100.00,7.16,-103.89,0.00,99.27,100.00,100.00,100.00,0.52,0.06,53.0572,2.09,76.39,,
,"13 Apr 23",99.33,99.50,0.30,6586.14,144.39,92.16,,7.47,-102.67,0.00,100.00,100.00,100.00,100.00,0.19,0.31,50.7447,1.41,79.98,,
,"14 Apr 23",99.85,98.91,0.39,16463.15,142.02,82.86,100.00,8.42,,0.00,99.20,100.00,100.00,100.00,4.99,11.92,,,47.27,,
"CH_E_T2_HS_HPSC0373C_C","10 Apr 23",100.00,99.96,0.06,28412.61,608.49,80.95,,9.90,-111.22,10.00,96.97,100.00,100.00,100.00,1.36,2.54,50.0329,1.52,23.61,,
,"11 Apr 23",99.71,99.70,0.13,8589.52,311.73,91.89,100.00,8.40,-103.56,14.29,99.36,100.00,100.00,100.00,0.47,19.14,40.5249,1.75,54.42,,
,"12 Apr 23",99.86,99.83,0.22,10089.04,276.53,99.28,100.00,9.10,-100.16,0.00,102.53,100.00,100.00,99.00,0.55,0.88,31.1585,1.39,40.35,,
,"13 Apr 23",87.02,95.98,1.79,22793.30,129.37,95.24,100.00,10.09,-98.89,0.00,100.00,100.00,100.00,100.00,2.48,3.74,26.2133,0.63,28.58,,
,"14 Apr 23",100.00,99.71,0.09,10852.04,308.76,99.35,100.00,8.13,,0.00,99.40,100.00,100.00,98.96,0.53,0.83,,,44.33,,
"CH_E_T2_HS_HPSC0375A_A","10 Apr 23",99.98,99.80,0.38,8243.76,94.82,92.31,,9.10,-108.50,0.00,98.05,100.00,100.00,100.00,0.12,0.28,98.4050,7.24,77.47,,
,"11 Apr 23",99.92,99.80,0.02,9437.78,244.86,100.00,100.00,9.36,-102.38,0.00,100.00,99.57,100.00,96.83,0.24,0.06,94.5368,8.22,76.20,,
,"12 Apr 23",99.90,99.89,0.07,7686.89,216.84,98.82,83.33,9.02,-103.34,0.00,100.00,100.00,100.00,100.00,0.31,0.96,101.5379,7.48,73.34,,
,"13 Apr 23",99.95,99.93,0.04,8831.84,368.07,93.75,100.00,9.03,-102.11,2.94,98.67,100.00,,100.00,0.21,0.42,101.0507,4.64,80.06,,
,"14 Apr 23",99.98,99.89,0.01,5271.71,294.01,96.67,100.00,8.47,,0.00,99.42,100.00,100.00,100.00,0.16,0.02,,,91.52,,
"CH_E_T2_HS_HPSC0375B_B","10 Apr 23",99.83,99.66,0.15,5767.77,171.50,98.33,100.00,7.27,-111.03,0.00,98.16,99.41,,99.36,0.39,1.39,81.3595,2.00,75.67,,
,"11 Apr 23",99.92,99.90,0.03,6483.07,282.69,100.00,100.00,7.08,-102.39,0.00,100.00,100.00,100.00,100.00,1.07,0.51,49.8629,1.65,73.42,,
,"12 Apr 23",99.91,99.80,0.02,5199.82,386.18,100.00,100.00,7.04,-99.71,0.00,100.00,100.00,,100.00,0.92,0.38,38.4727,1.28,72.99,,
,"13 Apr 23",99.77,99.75,0.04,5179.96,159.56,100.00,100.00,6.67,-98.33,0.00,100.00,100.00,,100.00,0.10,8.44,33.4907,1.14,73.57,,
,"14 Apr 23",99.97,99.87,0.09,3118.54,277.70,97.67,100.00,6.17,,0.00,103.45,100.00,100.00,100.00,0.19,0.03,,,91.85,,
"CH_E_T2_HS_HPSC0375C_C","10 Apr 23",99.86,99.79,0.05,7156.78,475.46,91.67,100.00,7.22,-108.90,0.00,100.00,100.00,100.00,100.00,1.02,0.18,45.9417,0.83,66.06,,
,"11 Apr 23",99.86,99.73,0.03,7556.46,280.98,86.05,100.00,7.39,-105.52,0.00,100.00,100.00,100.00,100.00,0.18,22.61,35.1676,0.95,61.88,,
,"12 Apr 23",99.82,99.76,0.01,6438.38,441.82,91.89,100.00,7.18,-106.04,0.00,100.00,100.00,,100.00,0.77,0.41,37.7607,0.91,67.81,,
,"13 Apr 23",99.76,99.82,0.03,6484.54,356.40,91.18,100.00,6.93,-105.49,0.00,100.00,100.00,100.00,100.00,0.67,34.04,41.4807,0.88,67.28,,
,"14 Apr 23",99.87,99.55,0.17,4760.56,463.66,79.17,100.00,6.65,,0.00,99.12,100.00,100.00,100.00,0.89,1.67,,,75.83,,
"CH_E_T2_HS_HPSC0376A_A","10 Apr 23",97.94,99.86,0.02,2566.02,126.40,100.00,100.00,7.28,-112.16,0.00,100.00,100.00,0.00,100.00,1.00,0.51,59.0089,43.63,84.88,,
,"11 Apr 23",99.43,99.80,0.07,3431.13,233.39,96.30,100.00,7.22,-109.50,0.88,100.00,100.00,100.00,100.00,1.85,4.35,53.8382,38.16,74.63,,
,"12 Apr 23",99.93,99.69,0.38,11856.60,118.88,100.00,,7.99,-109.64,0.00,100.00,100.00,100.00,100.00,0.68,0.29,53.1819,37.84,51.92,,
,"13 Apr 23",98.98,98.73,0.59,4479.05,57.25,100.00,100.00,6.88,-108.99,0.00,100.00,100.00,80.00,100.00,0.62,3.61,48.6100,38.67,62.91,,
,"14 Apr 23",99.07,98.18,1.09,5500.19,63.86,100.00,100.00,7.25,,0.00,100.00,100.00,100.00,100.00,0.69,0.46,,,61.94,,
"CH_E_T2_HS_HPSC0376B_B","10 Apr 23",99.72,99.66,0.23,2007.11,65.28,98.94,100.00,6.68,-111.44,0.00,100.00,100.00,100.00,100.00,1.09,1.62,40.2367,45.99,75.53,,
,"11 Apr 23",99.80,99.68,0.07,2348.71,202.35,100.00,100.00,7.04,-102.55,0.00,100.00,100.00,100.00,100.00,2.93,2.64,37.1196,48.27,72.78,,
,"12 Apr 23",99.52,99.46,0.32,5544.64,37.08,98.26,100.00,7.63,-101.82,0.00,100.00,100.00,100.00,100.00,1.84,2.28,35.8362,46.71,44.21,,
,"13 Apr 23",99.53,99.55,0.22,5028.84,67.86,98.66,100.00,7.39,-100.96,0.00,90.91,100.00,100.00,100.00,0.53,0.34,35.5133,46.97,59.39,,
,"14 Apr 23",99.80,99.76,0.15,2507.15,240.59,97.69,100.00,6.87,,0.00,100.00,100.00,100.00,100.00,1.18,0.34,,,72.49,,
"CH_E_T2_HS_HPSC0376C_C","10 Apr 23",99.20,98.69,0.67,8232.70,76.68,100.00,100.00,9.15,-109.58,1.49,100.00,100.00,100.00,100.00,0.85,11.62,46.9098,54.24,48.98,,
,"11 Apr 23",99.77,99.75,0.30,9989.96,93.80,89.34,100.00,9.33,-104.57,0.00,100.00,99.01,100.00,100.00,0.34,0.09,55.6622,45.05,47.03,,
,"12 Apr 23",99.86,99.54,0.26,6095.59,102.34,99.07,100.00,8.96,-106.75,0.00,100.00,100.00,100.00,100.00,0.75,0.29,54.7919,53.70,60.34,,
,"13 Apr 23",99.71,99.58,0.45,11611.68,170.26,97.06,100.00,9.26,-106.29,0.00,100.00,100.00,100.00,100.00,0.53,0.40,52.1587,48.51,50.06,,
,"14 Apr 23",99.71,99.42,0.36,13853.07,99.22,95.70,100.00,9.99,,0.00,95.83,100.00,100.00,100.00,0.60,0.34,,,49.77,,
"CH_E_T2_HS_HPSC0380A_A","10 Apr 23",99.81,99.79,0.08,5410.07,243.23,100.00,100.00,6.80,-111.03,0.79,100.00,99.26,100.00,100.00,1.31,0.92,55.6618,49.96,73.50,,
,"11 Apr 23",99.88,99.45,0.28,6384.57,123.78,91.30,,7.60,-105.97,0.00,100.00,100.00,100.00,100.00,1.97,1.78,52.3301,48.34,77.07,,
,"12 Apr 23",99.03,97.24,1.01,4566.59,41.82,97.04,100.00,6.85,-105.63,0.58,100.00,100.00,100.00,100.00,1.62,1.07,54.7724,53.58,79.87,,
,"13 Apr 23",99.80,99.61,0.35,4240.35,104.43,97.78,100.00,6.38,-105.60,0.83,94.74,100.00,93.75,100.00,2.48,1.85,58.4013,46.80,83.07,,
,"14 Apr 23",99.96,99.85,0.21,4782.49,140.60,95.51,100.00,6.95,,0.00,100.00,100.00,100.00,100.00,1.59,1.39,,,79.05,,
"CH_E_T2_HS_HPSC0380B_B","10 Apr 23",99.50,99.62,0.21,3801.14,127.24,100.00,100.00,7.16,-110.47,0.60,97.73,99.53,100.00,100.00,0.57,0.85,87.8981,66.77,88.86,,
,"11 Apr 23",99.29,98.24,0.36,4177.77,112.31,96.15,100.00,7.49,-105.11,0.00,91.18,99.66,100.00,100.00,1.58,1.02,84.8485,71.53,85.59,,
,"12 Apr 23",99.38,99.13,0.44,5484.23,230.74,98.04,100.00,7.66,-106.02,0.00,100.00,99.52,90.00,100.00,0.99,0.38,91.9862,72.00,83.34,,
,"13 Apr 23",99.49,99.13,0.42,5270.53,99.97,95.35,100.00,7.45,-105.58,0.43,100.00,99.65,100.00,100.00,1.15,0.87,84.0660,64.45,80.02,,
,"14 Apr 23",99.70,99.20,0.18,6296.57,325.65,98.67,100.00,7.66,,0.00,100.00,98.92,100.00,100.00,1.70,1.32,,,74.31,,
"CH_E_T2_HS_HPSC0380C_C","10 Apr 23",99.80,99.38,0.29,4900.19,66.07,100.00,100.00,5.81,-111.20,0.00,100.00,100.00,100.00,100.00,0.74,0.93,39.4403,37.67,65.61,,
,"11 Apr 23",99.50,99.16,0.70,6755.01,138.20,97.39,100.00,6.59,-106.31,0.00,100.00,100.00,100.00,100.00,2.05,2.10,34.2708,33.56,67.32,,
,"12 Apr 23",99.94,99.68,0.17,11543.27,84.43,97.26,100.00,7.05,-105.78,0.00,100.00,100.00,92.31,100.00,1.82,0.89,27.8900,28.80,33.41,,
,"13 Apr 23",99.11,98.68,0.92,5572.46,50.57,97.04,100.00,6.36,-105.74,1.54,100.00,100.00,100.00,,0.92,1.53,31.5645,23.80,56.02,,
,"14 Apr 23",99.76,99.51,0.35,7112.94,161.22,98.37,100.00,5.95,,0.00,95.00,100.00,100.00,100.00,1.23,1.85,,,59.86,,
"CH_E_T2_HS_HPSC0382A_A","10 Apr 23",99.67,99.78,0.10,4258.24,162.30,98.32,100.00,8.40,-108.02,0.00,100.00,100.00,98.08,,0.39,0.23,95.6210,153.69,86.35,,
,"11 Apr 23",99.74,99.59,0.13,5853.09,176.73,92.73,100.00,9.01,-102.73,0.00,99.11,100.00,100.00,,0.38,0.32,83.2039,160.22,77.97,,
,"12 Apr 23",99.66,99.72,0.18,4779.31,131.47,98.63,100.00,8.89,-103.78,0.37,99.24,100.00,100.00,,0.51,1.26,97.6275,144.07,84.28,,
,"13 Apr 23",99.66,99.63,0.29,6036.82,226.04,96.21,100.00,8.85,-103.00,0.19,65.58,100.00,100.00,,0.56,0.35,83.7450,151.63,81.04,,
,"14 Apr 23",99.79,99.64,0.18,3574.34,188.34,97.32,100.00,8.61,,0.00,95.56,99.61,97.50,,0.54,0.26,,,82.28,,
"CH_E_T2_HS_HPSC0382B_B","10 Apr 23",99.86,99.63,0.12,7203.54,402.59,96.38,92.31,8.99,-112.10,0.00,100.00,100.00,98.61,,0.54,0.58,109.8718,85.54,75.86,,
,"11 Apr 23",99.80,99.68,0.20,6614.61,109.16,96.67,100.00,8.63,-106.98,0.36,94.12,100.00,100.00,,0.63,0.45,89.4581,82.38,83.00,,
,"12 Apr 23",99.70,99.67,0.07,9347.02,193.45,98.78,100.00,9.25,-104.66,2.41,100.00,100.00,100.00,,0.35,3.12,91.0959,85.94,65.30,,
,"13 Apr 23",99.41,99.00,0.48,13103.49,113.81,98.39,97.44,9.45,-103.80,0.80,100.00,99.24,100.00,,0.51,0.71,87.9549,77.26,59.34,,
,"14 Apr 23",99.75,99.75,0.07,6372.30,290.76,98.04,100.00,9.39,,0.00,100.00,100.00,100.00,,0.28,0.26,,,63.22,,
"CH_E_T2_HS_HPSC0382C_C","10 Apr 23",99.85,99.70,0.11,8016.53,167.03,97.84,100.00,8.55,-112.05,0.00,100.00,100.00,100.00,,0.65,0.56,108.9750,117.62,74.21,,
,"11 Apr 23",99.80,99.78,0.08,7126.52,172.47,97.40,100.00,8.53,-103.20,0.00,97.14,99.79,99.04,,0.65,0.58,85.5373,111.80,76.02,,
,"12 Apr 23",99.85,99.72,0.14,5219.02,312.50,97.85,98.28,8.05,-101.22,0.86,100.00,100.00,100.00,,0.70,1.09,69.5529,110.17,84.19,,
,"13 Apr 23",99.81,99.81,0.11,4411.06,183.76,95.76,100.00,8.39,-100.49,0.00,100.00,100.00,100.00,,1.15,1.18,74.3012,103.71,95.64,,
,"14 Apr 23",99.78,99.62,0.18,3633.91,981.27,94.79,100.00,7.75,,0.00,100.00,99.67,100.00,,0.60,0.73,,,88.89,,
"CH_E_T2_HS_HPSC0383A_A","10 Apr 23",99.73,99.69,0.13,11502.25,292.50,99.61,100.00,9.38,-110.99,0.00,99.30,99.70,100.00,100.00,0.31,1.13,86.4410,5.51,61.67,,
,"11 Apr 23",99.66,99.47,0.27,9230.86,113.00,99.58,100.00,9.26,-106.44,0.00,99.65,100.00,100.00,100.00,0.45,0.10,79.4913,4.33,69.17,,
,"12 Apr 23",99.68,99.69,0.09,10900.43,305.07,99.51,100.00,9.33,-106.48,0.00,99.68,100.00,100.00,99.69,0.35,1.32,81.3925,5.41,59.51,,
,"13 Apr 23",99.74,99.68,0.22,17778.69,216.13,97.87,100.00,9.78,-105.31,2.06,100.00,99.53,98.70,100.00,1.31,12.16,66.7677,5.63,43.75,,
,"14 Apr 23",99.69,99.81,0.18,12245.16,295.38,98.64,100.00,9.50,,0.00,100.00,100.00,100.00,100.00,0.34,1.70,,,61.18,,
"CH_E_T2_HS_HPSC0383B_B","10 Apr 23",99.87,99.76,0.22,4821.42,104.89,95.95,100.00,7.65,-111.03,0.00,99.39,100.00,100.00,100.00,4.79,1.10,105.4584,6.12,89.66,,
,"11 Apr 23",99.68,99.57,0.32,5149.93,73.21,100.00,100.00,7.73,-104.45,2.27,99.81,100.00,100.00,99.64,1.91,2.73,78.2003,6.90,81.42,,
,"12 Apr 23",98.96,99.38,0.28,3818.86,151.28,92.55,100.00,6.70,-100.95,0.00,99.59,99.67,100.00,100.00,6.27,3.88,55.7544,5.19,97.23,,
,"13 Apr 23",99.64,99.61,0.12,6953.70,271.40,99.20,100.00,8.01,-100.16,0.00,98.70,99.68,100.00,99.65,1.00,2.46,73.7983,4.73,90.73,,
,"14 Apr 23",99.82,99.75,0.09,3751.28,182.43,99.19,92.31,6.97,,2.50,99.27,100.00,100.00,100.00,1.19,13.05,,,93.44,,
"CH_E_T2_HS_HPSC0383C_C","10 Apr 23",99.73,99.53,0.33,8958.86,82.47,97.30,,8.61,-111.66,3.45,99.48,100.00,,100.00,0.05,5.46,67.0544,6.60,68.09,,
,"11 Apr 23",98.86,98.52,0.26,17475.88,142.49,100.00,100.00,9.56,-104.97,0.00,100.00,100.00,100.00,100.00,0.15,0.50,60.7454,7.62,47.72,,
,"12 Apr 23",99.85,99.84,0.03,9721.10,217.73,96.67,100.00,8.15,-107.11,0.00,99.38,100.00,100.00,100.00,0.03,2.76,61.0908,5.58,60.46,,
,"13 Apr 23",97.98,99.56,0.14,10637.72,107.24,97.87,100.00,8.70,-107.00,0.00,100.00,100.00,100.00,100.00,0.28,1.64,59.4799,4.91,54.75,,
,"14 Apr 23",99.98,99.80,0.07,7865.58,236.58,98.41,100.00,8.50,,0.00,100.00,100.00,100.00,100.00,0.33,0.29,,,76.06,,
"CH_E_T2_HS_HPSC0386A_A","10 Apr 23",99.91,99.77,0.22,2637.25,91.23,97.26,100.00,6.51,-113.34,1.05,100.00,100.00,100.00,100.00,1.50,0.88,58.2049,53.51,87.60,,
,"11 Apr 23",99.71,99.35,0.55,4104.03,72.12,97.37,100.00,7.10,-110.04,0.00,85.71,100.00,100.00,85.71,0.28,0.14,56.3624,53.39,70.79,,
,"12 Apr 23",99.88,99.77,0.04,5305.87,198.26,93.65,100.00,7.61,-108.55,0.00,100.00,100.00,96.55,100.00,1.15,1.61,54.7552,51.93,70.69,,
,"13 Apr 23",99.49,99.49,0.52,4390.11,74.51,97.59,100.00,7.50,-108.11,1.32,100.00,100.00,100.00,100.00,0.39,1.84,54.3771,54.53,71.63,,
,"14 Apr 23",99.97,99.89,0.06,3936.71,111.42,97.64,100.00,7.38,,0.00,100.00,100.00,93.33,100.00,1.25,1.17,,,57.66,,
"CH_E_T2_HS_HPSC0386B_B","10 Apr 23",99.84,99.72,0.09,3454.22,115.45,89.71,100.00,8.08,-112.97,0.00,96.97,100.00,100.00,100.00,0.38,0.08,109.5106,101.51,87.03,,
,"11 Apr 23",99.69,99.66,0.12,8855.22,385.52,90.86,100.00,8.48,-105.34,0.00,99.13,99.66,100.00,100.00,0.62,0.27,95.5593,99.94,69.89,,
,"12 Apr 23",99.77,99.65,0.14,5788.52,126.65,95.43,100.00,8.42,-99.90,0.73,96.26,99.70,100.00,100.00,1.09,0.92,52.2965,75.88,55.34,,
,"13 Apr 23",99.39,98.53,1.59,8410.96,51.05,94.92,100.00,8.47,-100.19,1.56,99.29,99.72,100.00,100.00,1.37,2.15,62.9881,96.32,56.16,,
,"14 Apr 23",99.20,99.50,0.14,5725.07,134.02,92.37,100.00,8.61,,0.00,96.06,100.00,100.00,100.00,0.48,0.61,,,76.90,,
"CH_E_T2_HS_HPSC0386C_C","10 Apr 23",99.94,99.94,0.05,5966.12,314.51,98.73,100.00,7.56,-112.73,0.00,100.00,100.00,100.00,100.00,0.72,0.30,56.0671,50.68,56.74,,
,"11 Apr 23",99.85,99.92,0.06,4121.53,276.00,100.00,100.00,7.14,-103.45,0.00,100.00,100.00,100.00,100.00,0.67,0.39,37.8104,35.95,72.29,,
,"12 Apr 23",99.96,99.83,0.12,6093.14,138.66,98.25,100.00,7.56,-101.01,0.00,100.00,100.00,100.00,100.00,1.58,1.64,34.6213,31.96,58.51,,
,"13 Apr 23",99.78,99.71,0.12,10384.64,182.30,98.41,100.00,7.67,-101.89,0.00,105.00,100.00,100.00,100.00,0.80,0.44,30.5182,26.00,52.29,,
,"14 Apr 23",99.97,99.88,0.03,3773.23,121.65,98.11,100.00,7.00,,0.00,100.00,100.00,75.00,100.00,1.32,0.81,,,84.39,,
"CH_E_T2_HS_HPSC0388A_A","10 Apr 23",99.84,99.81,0.08,7935.89,290.21,100.00,100.00,7.47,-107.65,0.00,100.50,100.00,100.00,99.37,0.77,6.73,34.8136,1.56,56.83,,
,"11 Apr 23",97.66,97.75,1.12,7614.27,68.26,98.90,100.00,7.38,-102.61,0.00,100.00,99.28,100.00,100.00,14.49,19.01,34.3545,1.38,63.57,,
,"12 Apr 23",99.88,99.72,0.17,5555.34,216.39,95.24,100.00,6.98,-103.35,0.00,100.00,100.00,100.00,100.00,0.50,2.08,43.9788,1.71,83.17,,
,"13 Apr 23",99.76,99.67,0.05,6828.01,224.45,98.68,100.00,7.00,-102.21,0.00,100.00,99.40,100.00,100.00,2.57,3.51,33.4616,1.29,59.73,,
,"14 Apr 23",99.59,99.64,0.21,13655.88,179.51,100.00,,7.64,,0.00,100.00,100.00,,100.00,0.63,0.13,,,57.62,,
"CH_E_T2_HS_HPSC0388B_B","10 Apr 23",99.93,99.86,0.08,5096.63,244.57,89.81,100.00,9.09,-113.00,0.00,100.00,100.00,100.00,100.00,0.61,0.91,95.6745,100.07,84.95,,
,"11 Apr 23",99.95,99.94,0.03,8647.94,416.68,98.95,100.00,9.57,-108.32,0.00,98.00,99.43,100.00,100.00,0.43,0.09,68.7793,87.18,60.50,,
,"12 Apr 23",99.88,99.62,0.02,7521.81,379.01,98.51,100.00,8.73,-105.96,0.00,98.02,100.00,100.00,100.00,0.51,0.16,58.3136,85.10,72.93,,
,"13 Apr 23",99.96,99.77,0.01,11004.64,390.71,98.99,100.00,9.53,-104.63,0.00,100.00,99.69,96.00,100.00,0.56,0.33,59.2682,89.95,59.96,,
,"14 Apr 23",99.98,99.87,0.08,8903.87,401.89,99.39,100.00,9.71,,0.00,100.00,99.66,93.75,94.74,0.35,0.08,,,71.86,,
"CH_E_T2_HS_HPSC0388C_C","10 Apr 23",99.80,99.79,0.09,7372.84,235.53,98.60,100.00,6.99,-111.05,0.00,99.21,100.00,100.00,100.00,0.24,1.16,49.7906,3.79,62.06,,
