"Short name",,"MV_RRC Setup Success Rate [CDBH]","MV_ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","MV_E-UTRAN Average CQI [CDBH]","UL RSSI PUCCH","MV_VoLTE DCR [CBBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","MV_4G Data Volume_GB","MV_VoLTE Traffic","MV_Average number of used DL PRBs [CDBH]","UL RSSI PUCCH","CSFB Redirection Success Rate [CDBH]"
,"30 Mar 23",99.95,99.91,0.04,6187.48,187.78,98.98,100.00,7.85,-113.23,0.00,100.00,100.00,100.00,100.00,0.35,0.40,117.1186,87.60,83.75,,
,"31 Mar 23",99.98,99.93,0.03,6273.04,231.85,99.28,100.00,8.06,-111.59,0.00,100.00,100.00,100.00,100.00,0.30,0.25,109.7376,78.50,81.32,,
"CH_E_T2_HS_HPSC0325C_C","27 Mar 23",99.98,99.97,0.07,7556.40,254.55,98.84,100.00,9.37,-107.43,0.54,100.00,100.00,98.39,100.00,0.34,0.74,116.9921,87.06,75.67,,
,"28 Mar 23",99.96,99.90,0.05,5523.35,140.12,99.02,100.00,8.93,-111.64,0.00,98.97,100.00,100.00,100.00,0.21,0.45,141.0184,90.49,84.56,,
,"29 Mar 23",100.00,99.76,0.16,7211.80,300.72,98.50,100.00,9.15,-109.26,0.39,100.00,100.00,98.91,100.00,0.26,0.57,107.4269,88.42,77.02,,
,"30 Mar 23",99.93,99.92,0.08,2915.59,119.28,98.43,100.00,8.37,-110.25,0.17,99.64,100.00,100.00,100.00,0.54,1.33,147.0556,131.43,93.73,,
,"31 Mar 23",99.97,99.92,0.02,8124.41,213.08,98.75,100.00,9.25,-106.69,0.93,100.00,100.00,100.00,100.00,6.40,1.61,107.7140,78.12,78.38,,
"CH_E_T2_HS_HPSC0332A_A","27 Mar 23",100.00,100.00,0.00,17618.08,349.08,100.00,,7.49,-118.83,0.00,100.00,100.00,100.00,100.00,0.52,0.09,0.6966,0.51,2.49,,
,"28 Mar 23",100.00,100.00,0.00,30409.91,717.56,100.00,,9.32,-118.83,0.00,80.00,100.00,100.00,100.00,0.04,0.00,0.9374,0.88,2.80,,
,"29 Mar 23",100.00,98.39,0.00,39178.65,253.20,100.00,,10.15,-118.82,0.00,100.00,100.00,,,0.02,0.01,0.5845,0.51,0.80,,
,"30 Mar 23",100.00,100.00,0.00,20235.94,594.63,100.00,,8.43,-118.86,0.00,100.00,100.00,100.00,100.00,0.17,0.42,1.0708,1.31,4.39,,
,"31 Mar 23",100.00,100.00,0.37,8610.64,2602.03,100.00,100.00,7.52,-118.86,0.00,66.67,100.00,100.00,100.00,0.02,0.03,0.4238,1.41,1.95,,
"CH_E_T2_HS_HPSC0332B_B","27 Mar 23",100.00,100.00,0.00,83652.30,213.54,100.00,,13.05,-118.95,0.00,50.00,100.00,100.00,,0.08,0.03,2.2204,4.59,2.54,,
,"28 Mar 23",100.00,100.00,0.13,11658.15,224.52,96.15,,11.58,-118.88,0.00,100.00,100.00,100.00,,0.05,0.02,0.8098,5.17,5.39,,
,"29 Mar 23",100.00,100.00,0.00,48452.41,420.53,100.00,,14.37,-118.87,0.00,50.00,100.00,100.00,100.00,0.09,0.02,1.8162,3.87,2.45,,
,"30 Mar 23",100.00,100.00,0.00,48364.74,1774.48,100.00,,9.14,-118.94,0.00,,100.00,100.00,,0.13,0.07,4.3472,4.87,8.18,,
,"31 Mar 23",100.00,100.00,0.00,53396.98,881.68,100.00,,7.98,-119.03,0.00,,100.00,100.00,,0.03,0.09,4.2625,5.69,5.16,,
"CH_E_T2_HS_HPSC0350A_A","27 Mar 23",99.78,99.46,0.29,2393.96,120.04,,0.00,7.90,-112.44,0.37,,99.64,,,0.79,0.88,96.7356,80.85,92.72,,
,"28 Mar 23",99.91,99.81,0.06,1463.38,187.21,,0.00,8.11,-113.97,0.00,,100.00,,,0.76,0.20,95.9758,71.21,97.77,,
,"29 Mar 23",99.57,99.55,0.10,2960.60,116.67,,0.00,8.30,-112.88,0.42,,100.00,,,1.24,0.77,93.4499,74.48,87.71,,
,"30 Mar 23",99.61,98.64,0.48,3532.14,59.38,,0.00,8.10,-112.16,0.00,,100.00,,,0.58,0.46,93.4638,80.08,81.55,,
,"31 Mar 23",99.78,99.43,0.28,4702.85,74.05,,0.00,8.21,-110.21,0.00,,100.00,,,0.79,0.40,87.0106,68.86,73.92,,
"CH_E_T2_HS_HPSC0350B_B","27 Mar 23",99.91,99.93,0.07,2021.06,200.51,,0.00,6.48,-113.64,0.00,,100.00,,,1.29,0.88,69.1768,50.40,93.45,,
,"28 Mar 23",100.00,99.69,0.20,943.20,127.85,,0.00,5.99,-114.31,0.00,,100.00,,,1.25,0.17,66.3634,45.13,98.45,,
,"29 Mar 23",99.87,99.79,0.26,2306.39,431.95,,0.00,7.08,-113.94,0.00,,100.00,,,1.91,1.44,71.9937,44.07,90.79,,
,"30 Mar 23",99.65,99.82,0.05,2650.58,184.00,,0.00,7.03,-114.00,0.00,,100.00,,,1.15,0.47,76.4201,46.93,89.18,,
,"31 Mar 23",99.95,99.95,0.05,3085.45,226.61,,,7.58,-113.24,0.00,,100.00,,,1.01,0.75,71.3030,51.63,80.84,,
"CH_E_T2_HS_HPSC0350C_C","27 Mar 23",99.89,99.84,0.10,2230.99,156.77,96.90,100.00,8.92,-110.30,0.00,100.00,100.00,97.50,100.00,0.20,0.32,133.5520,87.70,95.76,,
,"28 Mar 23",99.93,99.80,0.06,1714.34,149.68,98.05,100.00,8.95,-112.74,0.00,100.00,100.00,100.00,100.00,0.17,0.15,118.5673,71.02,97.41,,
,"29 Mar 23",99.92,99.81,0.10,4419.58,121.79,98.09,100.00,9.47,-111.24,0.00,82.76,100.00,98.04,100.00,0.13,0.08,125.9058,89.38,85.99,,
,"30 Mar 23",99.99,99.93,0.10,1808.00,106.32,99.80,100.00,9.11,-111.69,0.00,98.67,100.00,100.00,100.00,0.17,0.17,131.1471,84.59,98.36,,
,"31 Mar 23",99.95,99.94,0.03,4555.06,581.23,97.49,100.00,8.98,-109.33,0.00,100.00,100.00,100.00,,0.14,0.55,128.2477,79.41,87.64,,
"CH_E_T2_HS_HPSC0354A_A","27 Mar 23",99.98,99.98,0.01,3336.43,297.85,52.94,100.00,9.52,-112.27,0.39,92.52,100.00,93.94,100.00,0.27,0.40,175.9501,146.26,90.52,,
,"28 Mar 23",99.93,99.95,0.11,2096.34,287.96,57.62,100.00,9.60,-113.27,0.00,93.55,100.00,100.00,100.00,0.19,0.15,162.7135,141.44,88.90,,
,"29 Mar 23",99.98,99.89,0.09,2100.74,130.90,57.63,100.00,9.68,-112.39,0.29,100.00,100.00,94.44,100.00,0.35,0.32,163.5383,150.43,93.04,,
,"30 Mar 23",99.85,99.95,0.14,2042.56,185.51,50.13,100.00,9.14,-112.53,0.34,96.99,100.00,98.39,100.00,0.32,0.34,154.8727,136.17,91.28,,
,"31 Mar 23",99.94,99.75,0.16,3814.64,114.72,41.32,100.00,9.70,-110.85,0.00,98.53,100.00,100.00,100.00,0.16,0.63,161.9966,133.20,83.27,,
"CH_E_T2_HS_HPSC0354B_B","27 Mar 23",99.96,99.90,0.07,1826.96,121.77,19.75,100.00,8.34,-113.68,0.00,98.86,100.00,97.67,100.00,0.56,0.45,151.2985,149.49,94.39,,
,"28 Mar 23",99.97,99.98,0.09,1509.03,142.38,15.12,100.00,8.02,-114.17,0.34,100.00,100.00,100.00,100.00,0.58,0.46,151.5934,124.49,97.81,,
,"29 Mar 23",99.93,99.84,0.19,1360.90,63.88,16.28,100.00,8.38,-113.61,0.99,100.00,99.70,100.00,100.00,0.54,1.78,147.1309,116.46,95.73,,
,"30 Mar 23",100.00,99.90,0.11,1637.76,162.78,16.74,100.00,8.53,-113.96,0.00,100.00,100.00,97.96,100.00,0.27,0.66,160.5494,129.05,97.95,,
,"31 Mar 23",99.98,99.98,0.00,20741.48,479.70,21.50,,10.26,-112.74,0.54,90.91,100.00,98.04,100.00,0.40,1.40,152.0211,128.77,87.58,,
"CH_E_T2_HS_HPSC0354C_C","27 Mar 23",99.64,99.61,0.23,1290.01,92.19,81.72,100.00,7.77,-112.09,0.00,98.48,100.00,99.15,100.00,0.32,0.69,121.4356,121.46,96.82,,
,"28 Mar 23",99.97,99.96,0.04,2775.08,199.51,80.11,100.00,7.67,-113.13,0.00,100.00,99.77,98.47,100.00,0.28,0.99,123.0594,103.10,93.55,,
,"29 Mar 23",99.97,99.96,0.03,3672.84,127.49,81.77,100.00,8.35,-112.16,0.00,98.65,100.00,100.00,100.00,0.20,1.37,117.0456,115.27,85.37,,
,"30 Mar 23",99.97,99.84,0.05,1895.19,129.77,72.58,100.00,7.64,-112.51,0.00,99.04,100.00,100.00,100.00,0.23,0.94,113.7017,107.85,94.67,,
,"31 Mar 23",99.94,99.82,0.06,3084.42,175.48,75.54,100.00,8.11,-109.96,0.00,100.00,100.00,98.63,100.00,0.23,2.17,106.9237,106.04,94.10,,
"CH_E_T2_HS_HPSC0355A_A","27 Mar 23",99.91,99.88,0.02,4139.28,233.75,99.07,100.00,8.61,-115.13,0.00,100.00,100.00,100.00,100.00,0.54,0.31,135.1864,2.68,95.21,,
,"28 Mar 23",99.94,99.87,0.11,5736.87,521.52,100.00,100.00,8.81,-116.14,0.00,100.00,100.00,100.00,100.00,0.34,0.40,138.4826,2.36,88.37,,
,"29 Mar 23",99.98,99.93,0.00,8804.57,587.39,98.67,100.00,8.71,-115.10,0.00,100.00,99.50,100.00,99.47,0.55,0.13,133.2298,2.36,81.90,,
,"30 Mar 23",99.87,99.81,0.09,5450.06,372.59,99.63,100.00,8.62,-114.82,0.00,100.00,100.00,100.00,100.00,0.63,0.32,145.1675,2.17,88.77,,
,"31 Mar 23",99.94,99.91,0.03,5409.70,126.72,99.10,100.00,8.80,-114.06,0.00,99.55,100.00,100.00,99.30,0.31,0.20,140.1636,3.04,93.46,,
"CH_E_T2_HS_HPSC0355B_B","27 Mar 23",99.87,99.73,0.11,6880.72,254.96,98.08,100.00,8.10,-114.70,0.00,100.22,100.00,100.00,100.00,0.43,0.12,94.9526,2.92,76.14,,
,"28 Mar 23",99.90,99.80,0.07,5692.36,418.91,98.75,100.00,7.48,-114.90,0.00,99.18,100.00,100.00,100.00,0.21,0.04,110.1303,3.85,95.55,,
,"29 Mar 23",99.80,99.80,0.07,3874.00,160.44,100.00,100.00,7.42,-114.59,0.00,99.55,100.00,100.00,100.00,0.16,0.86,102.6027,3.38,90.28,,
,"30 Mar 23",99.87,99.77,0.03,7365.35,336.96,96.39,100.00,7.76,-114.60,8.33,99.49,99.68,100.00,100.00,1.26,0.32,104.5286,3.35,92.77,,
,"31 Mar 23",99.80,99.76,0.08,6168.87,288.07,100.00,100.00,7.85,-113.83,0.00,100.00,100.00,100.00,99.55,0.94,0.74,94.9613,2.74,85.03,,
"CH_E_T2_HS_HPSC0355C_C","27 Mar 23",99.66,100.00,0.05,6841.54,299.22,98.48,100.00,7.91,-114.06,0.00,98.02,100.00,100.00,99.17,0.72,0.27,55.5288,2.91,72.41,,
,"28 Mar 23",99.64,99.82,0.11,7327.20,213.58,99.45,100.00,7.34,-115.23,0.00,102.09,100.00,100.00,100.00,0.37,1.13,58.6619,3.08,67.56,,
,"29 Mar 23",99.93,99.13,0.42,6795.13,112.53,98.73,100.00,7.64,-114.31,0.00,97.01,100.00,100.00,98.48,0.12,0.69,51.4569,4.49,62.20,,
,"30 Mar 23",99.70,99.77,0.12,5497.23,266.39,99.73,100.00,7.09,-114.60,0.00,100.00,100.00,100.00,100.00,0.39,0.49,54.6396,2.92,70.38,,
,"31 Mar 23",100.00,99.94,0.04,8358.51,155.12,100.00,100.00,7.14,-112.19,0.00,100.00,100.00,100.00,98.17,0.62,0.06,51.2932,3.19,71.31,,
"CH_E_T2_HS_HPSC0356A_A","27 Mar 23",99.95,99.88,0.04,3114.63,219.15,98.77,100.00,9.75,-112.86,0.23,100.00,100.00,100.00,100.00,0.15,0.29,141.8082,120.11,94.05,,
,"28 Mar 23",99.96,99.88,0.05,2354.44,244.45,99.52,100.00,9.85,-113.88,0.00,99.19,100.00,100.00,100.00,0.13,0.35,141.4673,103.84,95.83,,
,"29 Mar 23",99.91,99.74,0.10,4406.44,284.52,98.95,100.00,9.93,-112.62,0.00,100.00,99.84,100.00,100.00,0.19,0.32,163.7994,119.98,87.75,,
,"30 Mar 23",99.97,99.82,0.11,2922.06,120.52,97.09,100.00,9.78,-112.64,0.00,96.77,99.81,100.00,100.00,0.23,2.03,166.2919,112.46,95.39,,
,"31 Mar 23",99.89,99.97,0.02,8112.32,433.48,98.82,100.00,10.22,-111.42,0.00,100.00,100.00,96.92,100.00,0.24,0.52,153.3908,109.49,80.34,,
"CH_E_T2_HS_HPSC0356B_B","27 Mar 23",99.98,99.87,0.04,1357.07,190.29,98.06,100.00,8.43,-113.03,0.00,97.65,100.00,100.00,100.00,0.34,0.30,121.9190,98.95,97.21,,
,"28 Mar 23",99.98,99.90,0.02,1024.09,155.43,98.08,100.00,8.25,-114.52,0.00,100.00,100.00,100.00,100.00,0.35,0.48,121.5903,97.67,98.55,,
,"29 Mar 23",99.97,99.70,0.11,2078.53,90.00,98.21,100.00,8.07,-113.36,0.00,100.00,100.00,98.86,100.00,0.38,0.33,111.1487,90.47,93.81,,
,"30 Mar 23",99.94,99.87,0.03,1611.05,247.77,98.79,100.00,8.48,-113.62,0.00,98.78,100.00,98.80,100.00,0.51,0.41,118.1111,104.09,95.97,,
,"31 Mar 23",99.74,99.59,0.08,1431.16,69.17,98.43,100.00,7.85,-111.99,0.33,100.00,100.00,98.48,100.00,0.47,1.29,110.9386,86.50,98.18,,
"CH_E_T2_HS_HPSC0356C_C","27 Mar 23",99.94,99.93,0.18,5716.68,109.29,98.62,100.00,7.49,-113.32,0.00,100.00,100.00,100.00,,0.33,0.34,25.7165,11.34,53.67,,
,"28 Mar 23",100.00,100.00,0.03,3432.97,127.65,99.72,100.00,6.73,-113.78,0.00,100.00,100.00,100.00,100.00,0.13,0.41,22.8442,9.87,65.28,,
,"29 Mar 23",100.00,99.87,0.00,3835.52,138.95,99.23,100.00,6.70,-113.18,0.00,100.00,100.00,100.00,100.00,0.30,0.82,27.6830,14.67,57.82,,
,"30 Mar 23",99.93,99.78,0.04,5122.43,165.45,100.00,100.00,7.39,-113.33,0.00,85.71,100.00,100.00,,0.61,0.80,30.0137,7.29,49.32,,
,"31 Mar 23",99.81,99.79,0.22,3611.79,104.14,99.74,100.00,8.05,-112.24,0.00,100.00,100.00,100.00,100.00,0.29,0.67,31.6912,10.40,69.43,,
"CH_E_T2_HS_HPSC0360A_A","27 Mar 23",100.00,99.91,0.01,4733.28,284.36,100.00,100.00,9.19,-112.05,1.15,100.00,99.89,100.00,100.00,1.17,3.31,102.8283,62.01,81.54,,
,"28 Mar 23",99.96,99.93,0.41,3575.54,195.00,98.60,100.00,8.64,-113.38,2.85,100.00,99.74,100.00,100.00,0.64,0.92,113.6476,34.96,78.59,,
,"29 Mar 23",99.95,99.94,0.02,6910.21,335.39,99.25,100.00,9.37,-111.83,1.47,95.65,99.56,100.00,,1.41,8.46,96.6133,61.08,74.72,,
,"30 Mar 23",99.98,99.90,0.01,6531.33,455.50,98.44,100.00,9.34,-111.60,1.59,100.00,99.87,100.00,,0.90,4.24,106.1230,47.53,76.24,,
,"31 Mar 23",99.93,99.98,0.29,4828.69,292.89,99.59,100.00,8.69,-110.50,1.13,100.00,100.00,100.00,100.00,1.00,5.96,84.5321,60.81,68.26,,
"CH_E_T2_HS_HPSC0360B_B","27 Mar 23",99.90,99.93,0.82,4048.78,120.82,97.38,100.00,10.00,-113.13,0.57,93.15,100.00,100.00,100.00,0.28,0.46,121.4555,49.79,78.40,,
,"28 Mar 23",99.97,99.89,1.27,5005.15,259.20,96.62,100.00,10.21,-113.94,0.68,93.15,100.00,100.00,100.00,0.34,0.19,103.4354,20.65,62.84,,
,"29 Mar 23",99.95,99.86,0.58,2138.75,80.13,98.03,100.00,9.90,-113.10,0.25,93.33,100.00,100.00,100.00,0.13,3.57,126.0843,51.27,90.88,,
,"30 Mar 23",99.95,99.87,0.39,2455.10,117.15,97.50,100.00,9.75,-113.28,0.52,90.32,100.00,100.00,100.00,0.28,0.42,122.5191,39.06,90.53,,
,"31 Mar 23",99.94,99.88,0.07,3179.26,103.03,96.20,100.00,9.89,-112.48,0.00,89.55,100.00,100.00,100.00,0.11,0.30,117.4701,63.28,87.25,,
"CH_E_T2_HS_HPSC0360C_C","27 Mar 23",99.95,100.00,0.22,5822.90,154.27,99.16,100.00,8.39,-111.76,0.00,94.44,100.00,100.00,100.00,0.23,3.25,45.4301,19.68,55.27,,
,"28 Mar 23",100.00,99.97,0.96,5380.95,149.24,99.03,100.00,8.37,-112.79,1.84,100.00,100.00,96.23,100.00,0.71,1.92,50.3706,11.59,52.60,,
,"29 Mar 23",99.96,99.84,0.11,3771.06,56.82,100.00,100.00,8.50,-111.80,0.00,86.21,100.00,100.00,100.00,0.33,3.18,56.8509,21.56,77.10,,
,"30 Mar 23",99.95,99.89,0.38,2189.76,139.93,99.02,100.00,8.13,-112.04,0.65,95.00,100.00,100.00,100.00,0.36,1.27,59.7206,17.38,92.19,,
,"31 Mar 23",100.00,99.87,0.80,8540.06,277.60,99.05,100.00,8.71,-109.62,1.45,100.00,100.00,100.00,100.00,0.80,12.00,43.5740,16.99,43.78,,
"CH_E_T2_HS_HPSC0361A_A","27 Mar 23",99.97,99.91,0.00,4195.44,266.79,99.67,100.00,8.45,-112.12,0.00,100.00,100.00,100.00,100.00,0.15,0.08,94.8578,84.82,92.18,,
,"28 Mar 23",99.92,99.85,0.06,3029.09,219.32,98.95,100.00,7.77,-113.21,0.00,100.00,100.00,99.36,100.00,0.31,0.21,105.0508,83.41,96.93,,
,"29 Mar 23",99.93,99.86,0.06,5394.62,127.03,97.98,100.00,8.56,-112.30,0.00,100.00,100.00,99.25,100.00,0.29,0.30,96.1289,77.99,88.42,,
,"30 Mar 23",99.95,99.88,0.01,8583.80,267.71,98.25,100.00,8.50,-111.86,0.00,100.00,100.00,99.03,100.00,0.37,1.21,89.4754,80.17,70.72,,
,"31 Mar 23",99.91,99.70,0.07,4392.27,142.44,99.14,100.00,8.56,-111.20,0.00,96.77,100.00,100.00,100.00,0.16,0.18,93.2337,80.25,89.92,,
"CH_E_T2_HS_HPSC0361B_B","27 Mar 23",99.98,99.96,0.06,15155.90,152.11,99.00,100.00,9.66,-111.73,0.00,98.28,100.00,100.00,100.00,0.13,0.28,87.1017,71.59,52.97,,
,"28 Mar 23",100.00,99.98,0.07,10124.57,310.31,99.12,100.00,9.19,-113.80,0.00,100.00,100.00,100.00,100.00,0.18,0.06,90.0002,74.17,62.37,,
,"29 Mar 23",99.98,99.87,0.09,12514.60,190.64,99.48,100.00,9.26,-111.94,0.00,98.48,100.00,100.00,100.00,0.13,0.07,76.3535,72.43,54.86,,
,"30 Mar 23",99.98,99.87,0.05,10825.15,248.57,99.41,100.00,9.35,-112.50,0.00,100.00,99.66,100.00,100.00,0.10,0.04,89.8972,69.45,64.05,,
,"31 Mar 23",99.97,99.91,0.03,13903.31,572.12,99.17,100.00,9.95,-110.47,0.81,100.00,100.00,100.00,100.00,0.10,0.46,89.2234,78.22,57.68,,
"CH_E_T2_HS_HPSC0361C_C","27 Mar 23",99.91,99.90,0.11,3444.87,116.12,99.52,100.00,7.82,-111.22,0.00,100.00,100.00,99.49,100.00,0.48,0.27,64.3485,57.37,84.31,,
,"28 Mar 23",99.97,99.90,0.02,3512.84,195.88,99.30,100.00,8.04,-112.57,0.00,100.00,100.00,100.00,100.00,0.47,0.39,70.8972,55.91,88.46,,
,"29 Mar 23",100.00,99.88,0.05,4075.16,99.45,99.12,100.00,8.07,-111.75,0.00,100.00,100.00,100.00,100.00,0.58,0.43,62.5637,61.29,76.16,,
,"30 Mar 23",99.95,99.15,0.17,4209.76,142.42,99.06,100.00,8.11,-111.74,0.00,100.00,100.00,100.00,100.00,0.61,0.42,67.6572,50.10,87.16,,
,"31 Mar 23",100.00,99.87,0.02,4133.00,217.26,98.46,100.00,8.22,-109.23,0.00,100.00,100.00,100.00,100.00,0.50,0.85,60.1190,49.02,81.17,,
"CH_E_T2_HS_HPSC0368A_A","27 Mar 23",99.90,99.40,0.08,4505.73,152.15,98.95,100.00,7.97,-113.72,0.00,100.00,100.00,100.00,100.00,0.20,0.73,95.4431,4.15,87.69,,
,"28 Mar 23",99.87,99.73,0.08,3595.03,200.04,96.92,100.00,7.34,-114.69,0.00,99.58,100.00,100.00,99.46,0.23,1.37,101.7419,3.42,89.67,,
,"29 Mar 23",99.94,99.83,0.03,7052.49,152.65,100.00,100.00,8.17,-113.64,0.00,100.00,98.90,100.00,100.00,0.04,0.92,89.9518,3.00,76.70,,
,"30 Mar 23",99.80,99.56,0.09,6090.88,81.97,100.00,100.00,7.93,-113.39,0.00,100.00,100.00,100.00,100.00,0.17,9.44,105.0877,3.18,77.50,,
,"31 Mar 23",99.94,99.77,0.08,8345.51,337.02,100.00,100.00,8.06,-112.01,0.00,99.63,100.00,,100.00,0.17,0.06,82.6459,3.98,77.28,,
"CH_E_T2_HS_HPSC0368B_B","27 Mar 23",99.89,99.71,0.07,10061.19,471.60,100.00,100.00,9.40,-111.92,0.00,98.76,100.00,100.00,99.22,0.30,0.15,140.6788,3.96,70.79,,
,"28 Mar 23",99.97,99.90,0.01,3680.70,401.88,100.00,100.00,8.84,-114.64,0.00,100.00,100.00,,100.00,0.57,0.42,142.0452,2.60,92.94,,
,"29 Mar 23",100.00,99.99,0.00,9886.98,635.00,100.00,100.00,9.30,-113.09,0.00,98.31,100.00,100.00,100.00,0.59,0.25,123.5267,3.00,64.35,,
,"30 Mar 23",99.81,99.78,0.06,5189.80,206.51,100.00,100.00,9.03,-113.20,0.00,99.13,99.21,100.00,100.00,0.34,0.09,142.1158,3.30,93.14,,
,"31 Mar 23",99.87,99.83,0.00,12572.35,472.40,100.00,100.00,9.26,-110.42,0.00,99.25,100.00,100.00,100.00,0.17,0.28,104.6115,2.43,67.01,,
"CH_E_T2_HS_HPSC0368C_C","27 Mar 23",99.87,99.86,0.05,10266.88,275.54,100.00,100.00,8.03,-112.85,0.00,100.00,100.00,100.00,100.00,0.07,0.32,87.1075,1.97,60.44,,
,"28 Mar 23",99.98,99.99,0.01,8177.48,544.98,100.00,100.00,7.66,-113.67,0.00,98.25,100.00,100.00,100.00,0.50,0.32,84.5185,1.52,79.67,,
,"29 Mar 23",99.93,99.79,0.06,7075.22,172.77,98.46,100.00,7.68,-113.17,0.00,100.00,100.00,,100.00,0.34,0.26,89.1302,1.80,74.83,,
,"30 Mar 23",99.96,99.87,0.00,5618.40,221.07,100.00,100.00,7.56,-113.28,0.00,100.00,100.00,100.00,100.00,1.55,0.46,80.5407,1.69,84.80,,
,"31 Mar 23",99.88,99.89,0.03,11287.40,955.26,98.53,100.00,7.62,-110.88,0.00,100.00,99.49,100.00,99.46,0.26,0.40,62.3549,1.69,54.90,,
"CH_E_T2_HS_HPSC0369A_A","27 Mar 23",99.59,99.25,0.24,5676.09,151.99,98.49,100.00,6.15,-111.67,0.00,99.25,100.00,100.00,97.20,4.50,21.90,39.4967,1.41,66.53,,
,"28 Mar 23",99.38,99.61,0.33,4682.75,120.12,98.10,100.00,6.25,-111.12,0.00,100.71,99.54,100.00,100.00,6.34,12.55,30.7362,1.76,56.08,,
,"29 Mar 23",99.66,99.43,0.21,5302.86,150.25,98.00,100.00,6.34,-110.70,0.00,99.67,100.00,100.00,99.57,5.64,13.43,32.8978,1.67,57.29,,
,"30 Mar 23",99.39,99.50,0.31,4709.49,142.55,95.93,100.00,6.60,-111.25,0.00,100.42,100.00,100.00,100.00,2.96,7.55,39.6996,1.39,75.01,,
,"31 Mar 23",99.79,99.62,0.12,5883.88,86.08,99.06,100.00,7.18,-110.24,0.00,99.01,100.00,100.00,100.00,0.90,1.81,37.7506,1.74,56.41,,
"CH_E_T2_HS_HPSC0369B_B","27 Mar 23",99.47,99.19,0.22,4587.55,244.03,97.31,100.00,7.84,-108.56,0.00,99.59,99.60,86.67,99.57,5.90,2.17,108.7119,5.41,86.66,,
,"28 Mar 23",99.44,99.27,0.31,3717.01,104.64,97.11,94.29,8.14,-107.93,0.00,99.31,99.79,100.00,99.67,5.00,2.39,116.0128,5.18,87.81,,
,"29 Mar 23",99.42,99.16,0.26,3963.37,150.39,97.40,100.00,8.04,-107.31,0.00,98.83,99.78,93.75,99.77,2.48,2.55,117.1035,5.31,89.92,,
,"30 Mar 23",99.41,99.25,0.25,3084.37,146.72,97.10,100.00,8.20,-107.92,2.78,99.49,99.79,100.00,99.67,2.03,1.78,118.7365,5.12,91.39,,
,"31 Mar 23",99.46,99.04,0.36,3583.03,45.52,96.57,100.00,8.25,-106.74,8.57,99.09,99.46,81.82,99.70,2.61,3.04,119.8525,5.31,86.50,,
"CH_E_T2_HS_HPSC0369C_C","27 Mar 23",99.72,99.61,0.21,7617.70,169.05,97.48,100.00,6.21,-111.68,0.00,99.12,100.00,100.00,100.00,1.25,0.95,43.7460,1.31,74.04,,
,"28 Mar 23",99.84,99.64,0.10,5025.39,181.99,97.02,100.00,6.78,-111.33,0.00,99.40,100.00,100.00,100.00,2.79,2.05,49.7060,1.83,80.46,,
,"29 Mar 23",99.81,99.69,0.27,5061.12,177.27,98.04,100.00,6.83,-110.75,0.00,100.56,100.00,100.00,98.68,6.26,14.90,38.7504,1.61,71.47,,
,"30 Mar 23",99.91,99.73,0.18,6576.98,155.88,97.60,100.00,6.87,-111.29,0.00,98.95,100.00,100.00,100.00,2.06,20.49,34.5253,1.70,58.08,,
,"31 Mar 23",99.90,99.76,0.21,7665.98,176.92,98.68,100.00,7.21,-110.26,0.00,99.74,100.00,100.00,99.55,1.25,2.99,34.1430,1.47,54.51,,
"CH_E_T2_HS_HPSC0370A_A","27 Mar 23",99.96,99.91,0.02,22584.11,538.08,100.00,100.00,9.29,-115.30,0.00,98.04,100.00,100.00,100.00,0.18,0.72,53.2017,0.61,39.24,,
,"28 Mar 23",99.97,100.00,0.02,12273.77,541.47,100.00,100.00,9.41,-115.52,0.00,100.00,100.00,,100.00,0.07,0.11,69.8792,1.17,69.44,,
,"29 Mar 23",100.00,99.97,0.05,10958.79,229.76,100.00,,8.91,-114.85,0.00,101.79,100.00,,100.00,0.51,0.91,61.8628,0.48,65.51,,
,"30 Mar 23",99.94,99.89,0.00,11024.10,310.60,100.00,100.00,9.21,-115.14,0.00,100.00,100.00,100.00,100.00,0.08,0.11,58.2134,0.61,60.62,,
,"31 Mar 23",100.00,99.96,0.02,22001.20,371.52,100.00,,10.26,-113.95,0.00,100.00,100.00,100.00,100.00,0.76,0.29,62.9919,0.96,35.07,,
"CH_E_T2_HS_HPSC0370B_B","27 Mar 23",99.90,99.90,0.21,14427.50,560.41,100.00,,8.47,-115.76,0.00,100.00,100.00,,100.00,1.30,0.18,37.8116,1.04,45.55,,
,"28 Mar 23",99.88,100.00,0.19,10414.77,319.03,96.00,100.00,7.01,-115.49,0.00,96.43,100.00,100.00,100.00,9.47,0.83,30.6047,0.18,47.04,,
